,id,bedrooms,beds,accommodates,latitude,longitude,number_of_reviews,review_scores_rating,host_identity_verified,host_is_superhost,reviews_per_month,host_listings_count,amenities_count,instant_bookable,reviews_per_month,predicted_price
12063,23950151,1.0,2.0,2,52.33563,4.94122,55,100.0,1,1,2.38,1.0,25,0,2.38,73.717415
9320,18820858,0.0,1.0,2,52.36312,4.90022,0,0.0,0,0,0.0,5.0,11,1,0.0,128.92882
11569,22642664,1.0,1.0,2,52.37615,4.89181,27,95.0,0,1,0.86,1.0,28,0,0.86,143.3521
11099,21792394,1.0,2.0,4,52.3533,4.91836,15,99.0,1,0,0.44,1.0,16,0,0.44,151.37543
5558,12172233,1.0,1.0,2,52.37777,4.85433,21,95.0,0,0,0.38,1.0,17,0,0.38,105.575554
7193,14582791,2.0,2.0,4,52.35511,4.90016,12,98.0,1,0,0.24,1.0,14,0,0.24,230.1735
18406,44352723,1.0,3.0,4,52.36663,4.88846,0,0.0,1,0,0.0,0.0,1,1,0.0,212.02492
8821,18050432,1.0,1.0,2,52.36172,4.86658,23,97.0,0,0,0.54,0.0,22,1,0.54,155.57195
986,1894944,2.0,2.0,4,52.35761,4.89285,30,94.0,1,0,0.38,1.0,27,1,0.38,277.54453
16545,38486013,1.0,1.0,2,52.39365,4.9393699999999985,5,100.0,0,0,0.4,1.0,20,1,0.4,88.639465
15804,35964395,1.0,1.0,2,52.35564,4.8494199999999985,2,90.0,0,0,0.14,1.0,17,0,0.14,126.54633
2364,5020280,1.0,2.0,2,52.35735,4.91289,2,100.0,1,0,0.03,1.0,3,0,0.03,107.52357
675,1251811,1.0,1.0,2,52.37003,4.85446,27,97.0,1,0,0.7,1.0,28,0,0.7,128.96312
13390,27667280,1.0,1.0,2,52.38216,4.8694,12,94.0,0,0,0.46,1.0,14,0,0.46,110.68589
8740,17905627,1.0,1.0,2,52.38503,4.91607,95,97.0,1,1,2.24,1.0,21,0,2.24,76.05538
10819,21330490,1.0,1.0,2,52.36495,4.90374,9,98.0,1,0,0.26,1.0,23,0,0.26,167.23392
9711,19448312,1.0,1.0,2,52.3795,4.86935,14,100.0,1,0,0.38,1.0,25,0,0.38,141.5887
14277,30395086,2.0,3.0,4,52.39558,4.90312,0,0.0,1,0,0.0,5.0,30,1,0.0,235.35895
3193,6850043,3.0,4.0,4,52.38178,4.96555,30,98.0,0,1,0.46,1.0,14,0,0.46,172.12444
2828,6210110,1.0,2.0,2,52.34419000000001,4.81032,45,91.0,1,0,0.69,1.0,28,1,0.69,88.90967
11056,21720514,2.0,2.0,4,52.35704000000001,4.91897,3,100.0,0,0,0.09,2.0,29,0,0.09,196.24428
4611,9801366,1.0,1.0,2,52.36141,4.93532,7,94.0,1,0,0.12,1.0,8,0,0.12,102.42522
6156,13277635,1.0,1.0,2,52.3852,4.87137,2,100.0,0,0,0.04,1.0,5,0,0.04,112.517685
12367,24730685,1.0,1.0,2,52.34265,4.91215,13,97.0,0,0,0.44,1.0,29,0,0.44,145.75803
2799,6144821,3.0,4.0,6,52.37167,4.85626,0,0.0,0,0,0.0,1.0,12,0,0.0,288.259
17978,42760147,2.0,2.0,3,52.38591,4.86795,0,0.0,1,1,0.0,20.0,34,0,0.0,231.89517
16033,36617058,0.0,2.0,4,52.411,4.9534400000000005,43,99.0,1,1,2.97,1.0,33,1,2.97,43.320965
16910,39620718,2.0,1.0,2,52.35471,4.89992,3,100.0,0,0,0.3,0.0,10,0,0.3,149.04285
14222,30286601,1.0,1.0,2,52.36472,4.9424800000000015,17,90.0,1,0,0.76,1.0,5,0,0.76,87.56251
4883,10421029,1.0,2.0,4,52.36088,4.88887,35,95.0,1,0,0.7,1.0,18,0,0.7,207.22035
18734,45615277,1.0,2.0,2,52.36504,4.86069,0,0.0,1,0,0.0,0.0,5,1,0.0,105.215256
13683,28603995,1.0,1.0,2,52.35477,4.90627,65,98.0,1,1,2.61,2.0,29,0,2.61,100.44399
4599,9783434,2.0,3.0,3,52.35117,4.894,9,90.0,0,0,0.15,1.0,27,0,0.15,213.22456
1329,2797128,3.0,3.0,4,52.40675,4.92341,8,97.0,1,0,0.12,1.0,27,1,0.12,165.56041
387,774714,1.0,1.0,2,52.37764,4.88206,12,85.0,1,0,0.14,0.0,11,0,0.14,124.22172
12850,26241698,1.0,1.0,2,52.36491,4.85928,3,100.0,0,0,0.12,1.0,16,0,0.12,133.6327
9894,19739943,1.0,1.0,3,52.36994,4.93628,56,89.0,1,1,1.44,3.0,12,1,1.44,96.25395
15193,33685939,2.0,2.0,4,52.36826,4.90326,7,97.0,0,1,0.4,2.0,25,0,0.4,217.38268
6154,13272633,2.0,2.0,4,52.36685,4.90939,118,92.0,1,1,2.23,0.0,17,1,2.23,177.75774
11323,22171691,2.0,2.0,4,52.36145,4.86666,6,93.0,0,0,0.18,0.0,10,0,0.18,203.59193
16657,38873817,1.0,0.0,2,52.34799,4.84846,1,80.0,1,0,0.1,1.0,13,0,0.1,103.96694
14643,31555059,1.0,1.0,2,52.37418,4.8362,2,90.0,0,0,0.11,2.0,19,0,0.11,97.98455
13507,27969251,1.0,2.0,2,52.37884,4.89091,53,100.0,1,1,2.34,1.0,29,1,2.34,120.79572
1653,3450398,2.0,2.0,4,52.37148,4.93954,15,91.0,0,0,0.2,1.0,9,1,0.2,164.63942
7154,14495568,2.0,2.0,4,52.35602,4.88921,23,87.0,1,0,0.47,1.0,26,0,0.47,248.16579
10208,20162645,2.0,2.0,4,52.39193,4.94926,32,98.0,0,1,0.85,1.0,27,0,0.85,130.41093
4879,10400021,1.0,2.0,4,52.35581,4.90719,34,96.0,1,0,0.62,1.0,22,0,0.62,176.82585
7709,15670095,0.0,1.0,2,52.39896,4.90498,104,88.0,1,1,2.16,20.0,31,0,2.16,57.26786
16132,36875892,2.0,2.0,4,52.34605,4.8982,6,97.0,1,0,0.41,0.0,33,0,0.41,230.36781
8317,16874577,1.0,1.0,2,52.36411,4.9097800000000005,9,98.0,1,0,0.23,1.0,38,0,0.23,182.39561
437,847730,1.0,1.0,2,52.37219,4.85112,29,99.0,1,0,0.31,1.0,4,0,0.31,102.512505
15797,35919809,2.0,3.0,5,52.35702,4.88022,17,95.0,1,0,1.23,1.0,24,1,1.23,275.12335
4619,9816257,1.0,1.0,2,52.33878,4.84526,60,97.0,1,0,1.03,88.0,15,1,1.03,154.5773
6350,13499769,1.0,1.0,2,52.34944,4.85056,0,0.0,1,0,0.0,1.0,11,0,0.0,128.64925
7735,15753136,1.0,1.0,2,52.32206,4.98141,100,98.0,1,1,2.1,1.0,23,1,2.1,82.362495
3343,7171445,3.0,3.0,5,52.34851,4.784,21,96.0,1,0,0.33,1.0,11,0,0.33,146.13852
18240,43961658,2.0,2.0,4,52.40028,4.92082,7,97.0,1,1,2.23,1.0,25,1,2.23,115.94533
18220,43916178,1.0,1.0,2,52.35726,4.92443,0,0.0,1,0,0.0,1.0,8,0,0.0,115.53306
2450,5315586,2.0,2.0,4,52.37702,4.85941,58,98.0,1,1,0.85,1.0,28,0,0.85,197.05775
8600,17566665,0.0,1.0,2,52.35955,4.9839699999999985,178,99.0,1,1,4.12,1.0,20,0,4.12,64.753426
9174,18581117,1.0,1.0,4,52.38173,4.88505,0,0.0,0,0,0.0,1.0,6,0,0.0,186.13158
2553,5656694,4.0,4.0,4,52.35083,4.93558,7,94.0,1,0,0.11,1.0,13,0,0.11,225.16103
17068,40032740,2.0,2.0,4,52.34774,4.904719999999998,7,100.0,1,0,0.64,1.0,13,1,0.64,202.26254
2570,5707655,0.0,0.0,2,52.40438,4.94182,181,97.0,1,1,2.69,2.0,32,1,2.69,31.63096
400,787331,1.0,1.0,2,52.35145,4.8536199999999985,4,90.0,1,0,0.05,1.0,11,0,0.05,103.80739
17879,42499293,1.0,1.0,2,52.34576,4.893,0,0.0,1,0,0.0,6.0,24,0,0.0,128.39333
3207,6892562,2.0,4.0,4,52.36084,4.85469,5,96.0,0,0,0.08,1.0,13,0,0.08,182.24763
1809,3773525,1.0,1.0,2,52.35567,4.8951400000000005,24,98.0,1,0,0.32,1.0,26,0,0.32,174.93314
14476,30971059,1.0,2.0,4,52.36153,4.874630000000002,14,87.0,0,0,0.86,3.0,27,1,0.86,209.57288
18178,43766788,2.0,6.0,6,52.37076,4.86146,14,97.0,1,1,4.04,0.0,10,1,4.04,158.89986
4239,9041901,1.0,1.0,2,52.37901,4.87116,0,0.0,0,0,0.0,1.0,8,0,0.0,115.04377
14572,31280939,1.0,1.0,4,52.35358,4.89447,2,60.0,0,0,0.1,1.0,5,1,0.1,159.17067
13134,27017220,2.0,4.0,4,52.35114,4.84952,0,0.0,1,0,0.0,2.0,31,0,0.0,233.96135
11670,22883559,4.0,5.0,6,52.41017,4.90671,1,100.0,0,0,0.39,1.0,32,0,0.39,232.4705
5515,12103761,2.0,1.0,2,52.37404,4.84706,3,93.0,0,0,0.06,1.0,21,1,0.06,137.2286
1478,3120537,1.0,1.0,2,52.3671,4.86072,4,90.0,1,0,0.06,0.0,2,1,0.06,86.91101
3617,7645127,1.0,1.0,2,52.35333,4.83977,3,93.0,0,0,0.05,1.0,7,0,0.05,105.010216
8155,16490462,1.0,1.0,3,52.36885,4.92428,24,97.0,1,0,0.56,1.0,23,0,0.56,152.49086
7475,15213109,2.0,2.0,4,52.3878,4.8824,46,96.0,1,1,0.94,1.0,26,0,0.94,220.72292
17078,40073579,1.0,1.0,2,52.37516,4.8924,1,100.0,1,0,0.1,2.0,13,0,0.1,148.74629
10366,20446323,1.0,1.0,2,52.35178,4.91257,1,100.0,0,0,0.03,1.0,18,0,0.03,139.96536
122,306852,2.0,2.0,4,52.35955,4.8979,21,91.0,1,0,0.21,0.0,18,0,0.21,247.44865
14415,30838422,1.0,1.0,2,52.36435,4.88252,14,94.0,1,0,0.65,5.0,15,1,0.65,130.93634
9057,18383073,1.0,1.0,2,52.35054,4.9044,0,0.0,1,0,0.0,1.0,12,1,0.0,117.086754
3610,7628709,1.0,1.0,2,52.37705,4.87178,35,93.0,1,0,0.56,1.0,23,0,0.56,134.61958
16737,39108383,1.0,1.0,1,52.37286,4.82067,3,100.0,0,0,0.25,2.0,12,0,0.25,68.55801
10405,20528092,0.0,2.0,3,52.36149,4.8855,18,98.0,0,0,0.48,1.0,14,0,0.48,152.62614
5080,11051838,2.0,2.0,4,52.38479,4.91258,4,100.0,0,0,0.07,1.0,8,0,0.07,177.09615
9777,19562542,1.0,1.0,2,52.39162,4.9444599999999985,16,98.0,1,0,0.43,2.0,28,0,0.43,102.86821
5669,12427608,1.0,1.0,2,52.36144,4.90965,37,97.0,0,0,0.68,1.0,6,0,0.68,108.22787
3024,6556992,1.0,1.0,2,52.35325,4.918069999999998,16,95.0,0,0,0.25,1.0,17,0,0.25,129.73299
10995,21630546,1.0,1.0,3,52.35638,4.90843,27,98.0,1,0,0.77,1.0,23,1,0.77,162.61462
15216,33771060,1.0,1.0,2,52.36524,4.87625,2,100.0,0,0,0.11,1.0,12,0,0.11,156.69887
4274,9108470,1.0,2.0,3,52.36226,4.94369,18,98.0,1,0,0.3,1.0,20,0,0.3,138.356
7641,15542926,1.0,1.0,2,52.36889,4.92927,7,100.0,1,0,0.23,1.0,30,0,0.23,152.63484
16807,39304988,1.0,1.0,2,52.41946,4.90672,9,98.0,0,1,0.82,0.0,22,0,0.82,93.82093
13417,27711924,1.0,1.0,2,52.37014,4.86516,38,98.0,1,1,1.47,20.0,19,1,1.47,103.3355
12167,24192821,1.0,1.0,2,52.36227,4.86705,1,100.0,0,0,0.03,1.0,13,0,0.03,144.63553
16614,38719489,2.0,3.0,4,52.36613,4.8939,5,92.0,1,0,0.43,17.0,17,1,0.43,300.39163
14599,31376706,1.0,1.0,2,52.38016,4.8487300000000015,0,0.0,0,0,0.0,0.0,22,0,0.0,112.41645
7925,16106178,4.0,4.0,4,52.40843,4.93396,4,90.0,0,0,0.1,1.0,19,0,0.1,146.9177
16256,37343840,2.0,3.0,4,52.35944,4.98147,7,91.0,1,0,0.5,2.0,12,0,0.5,149.11406
282,650232,1.0,0.0,2,52.35613,4.89771,33,91.0,1,0,0.34,1.0,24,0,0.34,162.42467
17542,41317137,1.0,1.0,2,52.36342,4.85763,4,100.0,1,0,1.17,1.0,17,1,1.17,102.647095
18611,45234248,1.0,1.0,2,52.3553,4.88934,0,0.0,1,0,0.0,100.0,27,1,0.0,211.48422
8630,17632137,1.0,1.0,2,52.36216,4.92839,25,87.0,1,0,0.63,1.0,16,1,0.63,117.50636
8316,16868850,0.0,1.0,2,52.35097,4.91263,6,100.0,0,0,0.14,1.0,11,0,0.14,98.13668
11115,21815494,4.0,4.0,4,52.35313,4.92424,6,100.0,1,0,0.22,1.0,45,0,0.22,288.67545
12331,24640641,1.0,1.0,4,52.3649,4.88066,31,84.0,1,0,1.17,21.0,18,1,1.17,199.1944
14058,29842607,1.0,1.0,2,52.3658,4.8677,3,93.0,0,0,0.13,1.0,6,0,0.13,113.60665
14793,32234536,1.0,1.0,2,52.364,4.90946,0,0.0,1,0,0.0,15.0,28,1,0.0,177.89912
1646,3437310,1.0,1.0,2,52.3734,4.86051,25,98.0,1,0,0.33,1.0,19,0,0.33,122.139854
3323,7131017,2.0,4.0,4,52.38235,4.873480000000002,10,100.0,1,0,0.16,1.0,13,0,0.16,193.86693
11234,21997924,2.0,3.0,4,52.3474,4.90835,17,92.0,1,0,0.67,2.0,14,1,0.67,208.6628
14244,30342933,1.0,2.0,4,52.36683,4.85384,4,95.0,0,0,0.18,1.0,11,0,0.18,152.04523
1893,3926133,1.0,1.0,2,52.38062,4.87982,21,90.0,1,0,0.31,2.0,14,0,0.31,126.80891
1273,2652378,1.0,2.0,2,52.35048,4.87795,8,98.0,1,0,0.1,1.0,14,0,0.1,135.02583
11141,21863894,1.0,1.0,2,52.36735,4.85936,1,100.0,0,0,0.03,2.0,11,1,0.03,121.38698
10662,21053268,1.0,1.0,2,52.36206,4.85219,1,100.0,1,0,0.03,1.0,10,0,0.03,112.33024
11061,21735611,2.0,2.0,4,52.34733,4.86764,18,98.0,0,0,0.51,1.0,23,0,0.51,214.49364
3603,7612191,1.0,1.0,2,52.3824,4.87466,2,90.0,1,0,0.03,1.0,28,0,0.03,134.98875
16254,37326878,3.0,3.0,4,52.37931,4.88389,7,97.0,1,0,0.53,1.0,23,0,0.53,283.94385
16938,39683793,2.0,2.0,3,52.35622,4.89843,3,100.0,0,0,0.29,0.0,20,1,0.29,227.49542
18287,44042941,1.0,1.0,2,52.37295,4.87692,0,0.0,1,0,0.0,0.0,13,1,0.0,125.33232
3005,6535391,1.0,1.0,1,52.37757,4.87525,11,95.0,1,1,0.19,4.0,11,0,0.19,106.91122
5694,12487325,3.0,3.0,6,52.35532,4.8898,0,0.0,0,0,0.0,1.0,11,0,0.0,328.35715
9749,19524649,2.0,2.0,4,52.37421,4.84825,2,100.0,0,0,0.05,1.0,4,0,0.05,144.94203
16079,36732140,1.0,3.0,3,52.35343,4.92923,25,98.0,1,1,1.7,0.0,19,1,1.7,149.91145
1800,3764423,0.0,1.0,2,52.36028,4.86111,1,100.0,1,0,0.02,1.0,13,0,0.02,128.97601
8373,17003349,1.0,2.0,2,52.36104,4.85642,1,100.0,0,0,0.02,1.0,13,0,0.02,126.78861
16668,38900036,1.0,1.0,2,52.37859,4.85464,1,100.0,1,0,0.09,0.0,9,0,0.09,104.21996
16925,39663185,1.0,2.0,3,52.38458,4.87461,2,100.0,0,0,0.21,2.0,25,0,0.21,168.54305
14249,30356862,2.0,2.0,5,52.37318,4.88985,15,99.0,1,0,0.68,11.0,42,1,0.68,314.66907
11089,21781165,1.0,1.0,2,52.34768,4.85931,2,100.0,0,0,0.06,1.0,20,0,0.06,148.60396
3202,6877495,2.0,2.0,4,52.37263,4.89547,0,0.0,0,0,0.0,1.0,9,0,0.0,234.37845
17215,40445837,1.0,1.0,2,52.3651,4.89954,6,97.0,1,0,0.63,1.0,8,1,0.63,125.1647
9390,18939112,2.0,2.0,4,52.39918,4.91465,7,90.0,1,0,0.18,1.0,25,0,0.18,149.4037
13622,28310166,3.0,5.0,4,52.35084000000001,4.84848,0,0.0,1,0,0.0,2.0,17,0,0.0,221.259
17173,40338621,1.0,1.0,2,52.35567,4.91695,2,60.0,1,0,0.2,1.0,19,1,0.2,109.25694
18619,45255328,1.0,1.0,1,52.38839,4.88751,3,67.0,1,0,3.0,3.0,27,0,3.0,69.99667
14491,31023427,1.0,1.0,2,52.39367,4.9486,63,93.0,1,0,3.38,1.0,10,0,3.38,64.92353
17053,40000217,2.0,1.0,3,52.345,4.90259,1,100.0,1,0,0.12,1.0,32,0,0.12,202.60706
577,1086763,1.0,0.0,2,52.36085,4.898630000000002,16,96.0,1,0,0.22,15.0,20,1,0.22,170.12227
11213,21976797,1.0,1.0,2,52.3646,4.9089800000000015,150,98.0,1,1,4.34,1.0,30,0,4.34,87.04635
1355,2845562,4.0,6.0,7,52.36276,4.9114900000000015,21,98.0,1,0,0.27,1.0,21,0,0.27,331.50543
3911,8300750,1.0,1.0,2,52.38242,4.85096,4,100.0,0,0,0.09,1.0,28,0,0.09,114.54942
15466,34727451,1.0,1.0,4,52.36325,4.96209,22,90.0,1,0,1.45,27.0,24,0,1.45,155.38058
15628,35357498,0.0,1.0,2,52.36481,4.86876,3,67.0,0,0,0.19,1.0,17,1,0.19,103.561226
14960,32864535,2.0,1.0,4,52.37638,4.89394,11,93.0,0,0,0.6,1.0,8,1,0.6,224.96948
10687,21107296,1.0,1.0,2,52.36222,4.93662,0,0.0,0,0,0.0,1.0,11,1,0.0,115.43834
4919,10517099,1.0,2.0,3,52.35779,4.90207,26,95.0,0,0,0.46,1.0,20,0,0.46,164.44016
13606,28269732,2.0,3.0,4,52.36271,4.98664,11,90.0,0,0,0.44,1.0,28,0,0.44,172.74966
10257,20225181,2.0,2.0,4,52.36348,4.8695,26,97.0,0,0,0.7,1.0,25,0,0.7,225.52956
8297,16834611,2.0,3.0,4,52.37105,4.93202,82,93.0,1,0,1.81,2.0,24,1,1.81,188.10588
507,957217,2.0,3.0,4,52.36279,4.88715,13,95.0,0,0,0.14,4.0,24,0,0.14,241.79948
2865,6280469,2.0,2.0,4,52.37258,4.87237,1,100.0,0,0,0.02,1.0,6,1,0.02,215.51837
18255,43991777,4.0,4.0,5,52.40688,4.90007,1,100.0,0,0,0.42,1.0,14,0,0.42,207.0971
8134,16445458,2.0,3.0,4,52.36343,4.82734,7,94.0,1,0,0.16,1.0,45,0,0.16,168.62556
11835,23350810,1.0,1.0,2,52.36,4.86172,7,89.0,1,0,0.23,1.0,22,0,0.23,133.20345
12157,24177823,1.0,1.0,2,52.3617,4.9455,1,100.0,1,0,0.04,1.0,9,0,0.04,109.57876
12070,23959230,1.0,1.0,2,52.34768,4.90175,15,99.0,0,0,0.48,1.0,12,1,0.48,115.23379
4481,9523666,1.0,1.0,3,52.36396,4.90072,28,87.0,1,1,0.48,2.0,8,0,0.48,168.72157
11717,23029169,3.0,4.0,4,52.37219,4.89791,1,0.0,1,0,0.03,1.0,22,0,0.03,322.24487
2116,4467049,2.0,2.0,4,52.34789,4.8614,23,91.0,1,0,0.33,1.0,29,0,0.33,208.98552
8075,16361106,2.0,2.0,4,52.35598,4.90945,23,99.0,1,0,0.54,2.0,19,0,0.54,201.6241
6755,13931515,1.0,1.0,2,52.3631,4.863169999999998,5,96.0,1,0,0.1,1.0,22,0,0.1,146.13315
12024,23833578,2.0,2.0,4,52.35238,4.88286,2,100.0,1,0,0.07,1.0,12,0,0.07,225.26903
15565,35136043,2.0,2.0,4,52.37807,4.8963800000000015,32,81.0,1,0,2.08,2.0,4,1,2.08,158.96887
16119,36858082,1.0,1.0,3,52.38532,4.9165800000000015,3,100.0,0,0,0.2,1.0,14,0,0.2,136.54536
8408,17129224,1.0,2.0,3,52.39373,4.92713,182,96.0,1,1,4.07,1.0,23,0,4.07,93.01406
5094,11091013,1.0,1.0,2,52.35521,4.89462,18,100.0,1,0,0.34,1.0,16,0,0.34,147.3465
4083,8694687,1.0,1.0,2,52.38392,4.8757199999999985,409,98.0,1,1,6.84,1.0,29,1,6.84,53.391136
7398,15035561,1.0,1.0,2,52.36986,4.85503,11,95.0,1,0,0.22,1.0,13,0,0.22,108.08569
9889,19730045,1.0,1.0,2,52.37323,4.84828,10,100.0,0,0,0.25,1.0,7,0,0.25,96.05259
13383,27642271,1.0,1.0,2,52.37587,4.86885,3,100.0,1,0,0.11,1.0,16,0,0.11,133.59952
6334,13477668,1.0,4.0,6,52.36739,4.91155,42,91.0,0,0,0.82,1.0,16,1,0.82,194.78526
3430,7313411,1.0,1.0,2,52.37452,4.89761,34,98.0,1,0,0.54,1.0,8,0,0.54,137.08678
612,1146192,1.0,1.0,2,52.34502,4.89914,8,98.0,0,0,0.09,1.0,14,0,0.09,133.85289
12236,24402987,1.0,1.0,2,52.3766,4.90207,37,99.0,1,1,1.31,3.0,25,1,1.31,129.39825
6667,13837590,1.0,1.0,2,52.35596,4.88999,11,100.0,1,0,0.21,1.0,20,0,0.21,165.67381
9581,19224288,2.0,2.0,4,52.37389,4.878419999999998,3,87.0,1,0,0.07,1.0,11,0,0.07,207.65874
17553,41344247,1.0,1.0,2,52.37507,4.86055,1,100.0,1,0,0.14,1.0,14,0,0.14,115.7668
14474,30970331,2.0,2.0,4,52.35856,4.86049,2,70.0,0,0,0.16,2.0,27,1,0.16,236.88087
8067,16354116,1.0,2.0,3,52.35509,4.9326300000000005,28,98.0,0,1,0.6,1.0,24,0,0.6,134.42665
14500,31055806,1.0,1.0,2,52.35904,4.79174,13,97.0,0,1,0.61,1.0,25,1,0.61,104.58094
10316,20321345,1.0,1.0,2,52.36895,4.85777,51,96.0,0,1,1.32,1.0,20,0,1.32,93.57626
8584,17536444,1.0,1.0,4,52.35473,4.88974,12,97.0,1,0,0.3,9.0,31,1,0.3,230.40298
6632,13807971,1.0,1.0,2,52.36652,4.87051,34,96.0,0,0,0.66,1.0,11,1,0.66,114.728065
8417,17148409,1.0,1.0,2,52.36521,4.86833,2,100.0,1,0,0.04,1.0,7,0,0.04,121.49813
9794,19591187,1.0,1.0,2,52.36551,4.9219800000000005,23,96.0,0,0,0.58,0.0,26,0,0.58,144.04903
3457,7355015,2.0,2.0,4,52.35426,4.88889,11,93.0,1,0,0.17,1.0,9,1,0.17,224.69356
12341,24676438,2.0,1.0,2,52.31249,4.95646,14,100.0,1,0,0.47,1.0,29,0,0.47,107.8906
6119,13230269,0.0,1.0,2,52.35457,4.90331,4,95.0,0,0,0.08,1.0,7,0,0.08,98.884575
6197,13321135,1.0,1.0,2,52.37259,4.88616,18,100.0,0,0,0.34,1.0,11,0,0.34,161.99501
12155,24173368,3.0,3.0,4,52.36124,4.85773,18,99.0,1,0,0.64,19.0,20,0,0.64,265.31122
9054,18381963,1.0,1.0,2,52.3523,4.85101,6,100.0,0,0,0.14,1.0,12,0,0.14,123.75917
4748,10052457,1.0,2.0,4,52.37239,4.89761,29,98.0,1,0,0.49,1.0,11,0,0.49,188.94417
16237,37250602,2.0,3.0,5,52.38313,4.79395,0,0.0,0,0,0.0,0.0,16,0,0.0,140.74998
9898,19743476,3.0,3.0,4,52.39074,4.92964,10,98.0,0,0,0.26,1.0,29,1,0.26,179.27962
4776,10110034,2.0,2.0,4,52.36751,4.86796,10,98.0,0,0,0.18,1.0,11,0,0.18,205.89912
3953,8382934,1.0,2.0,4,52.37404,4.89961,32,89.0,0,0,0.53,3.0,9,0,0.53,159.53761
7262,14752749,1.0,1.0,2,52.35338,4.85687,3,73.0,1,0,0.06,1.0,10,0,0.06,104.05911
10014,19884686,1.0,1.0,2,52.35331,4.85164,2,100.0,1,0,0.05,1.0,8,1,0.05,91.100174
2927,6388537,2.0,3.0,3,52.37442,4.858230000000002,19,96.0,1,0,0.3,2.0,18,1,0.3,159.02115
3510,7450864,1.0,1.0,2,52.38696,4.91566,36,97.0,0,0,0.58,1.0,24,0,0.58,123.4637
17214,40443681,1.0,1.0,1,52.3674,4.8715199999999985,0,0.0,1,0,0.0,0.0,19,1,0.0,115.34392
13519,28021557,2.0,2.0,4,52.34851,4.8908,2,100.0,0,0,0.08,1.0,22,1,0.08,255.93451
6914,14101273,2.0,2.0,2,52.36942,4.85046,7,97.0,1,0,0.14,1.0,11,0,0.14,108.52357
4360,9275222,3.0,3.0,4,52.36196,4.8621,6,80.0,1,0,0.1,1.0,7,0,0.1,202.35905
5548,12161537,2.0,1.0,3,52.35503,4.91554,23,96.0,1,0,0.64,1.0,23,0,0.64,167.71309
5826,12779835,4.0,5.0,4,52.38588,4.88646,6,60.0,1,0,0.11,1.0,16,0,0.11,262.62717
18054,43152571,1.0,0.0,2,52.37583,4.8819599999999985,25,96.0,1,1,4.49,2.0,14,1,4.49,35.806557
11044,21703780,3.0,3.0,4,52.35079,4.90975,35,98.0,1,1,1.0,2.0,35,1,1.0,315.52567
8266,16748989,1.0,2.0,4,52.37645,4.9437,44,96.0,1,0,1.03,1.0,30,1,1.03,137.40068
8918,18195721,0.0,1.0,2,52.37224000000001,4.85985,20,97.0,0,1,0.53,1.0,6,1,0.53,81.949776
17183,40362079,0.0,1.0,3,52.3636,4.88407,2,80.0,1,0,0.2,2.0,15,1,0.2,126.45547
8070,16357146,1.0,2.0,4,52.34226,4.91156,9,91.0,0,0,0.22,1.0,20,0,0.22,162.10649
8050,16339720,1.0,0.0,2,52.37738,4.89423,0,0.0,1,0,0.0,1.0,16,0,0.0,153.48933
3324,7131279,2.0,2.0,4,52.36207,4.9448300000000005,6,100.0,0,0,0.14,1.0,7,0,0.14,158.65999
7037,14277750,1.0,2.0,2,52.36584000000001,4.90051,40,97.0,0,0,0.8,1.0,10,0,0.8,128.8124
14879,32562899,2.0,2.0,3,52.3628,4.85778,1,0.0,1,0,0.05,2.0,10,0,0.05,162.514
16371,37797411,1.0,1.0,2,52.36535,4.93432,71,95.0,1,0,5.06,2.0,20,1,5.06,61.97291
4910,10500911,1.0,1.0,2,52.38682,4.9212099999999985,197,92.0,1,0,3.47,3.0,25,1,3.47,75.3811
18047,43111161,1.0,1.0,1,52.37339,4.8400300000000005,0,0.0,0,0,0.0,0.0,2,1,0.0,65.72869
14723,31945123,1.0,1.0,1,52.37392,4.89635,100,89.0,1,0,6.91,10.0,15,1,6.91,34.284298
15507,34890170,2.0,2.0,4,52.36144,4.91132,0,0.0,0,0,0.0,60.0,14,0,0.0,200.98453
2221,4726963,2.0,2.0,4,52.36262,4.83637,1,100.0,0,0,0.02,2.0,14,0,0.02,161.63203
14721,31945057,1.0,1.0,1,52.36032,4.8784,140,92.0,1,0,8.99,3.0,16,1,8.99,5.23317
8406,17115931,1.0,1.0,2,52.36238,4.86204,17,100.0,0,0,0.63,1.0,25,0,0.63,149.40987
11219,21979948,1.0,1.0,2,52.34411,4.90333,4,100.0,1,0,0.17,1.0,17,0,0.17,129.24646
7156,14498590,3.0,4.0,4,52.38489000000001,4.95765,6,100.0,0,0,0.12,1.0,12,0,0.12,167.15416
3278,7037025,2.0,3.0,4,52.37075,4.93165,8,95.0,1,0,0.14,1.0,19,1,0.14,212.72928
17205,40411250,2.0,3.0,4,52.34565,4.89732,1,100.0,0,0,0.12,0.0,9,0,0.12,199.66805
1130,2206842,2.0,2.0,6,52.37077,4.8684400000000005,0,0.0,0,0,0.0,1.0,8,0,0.0,283.4636
8129,16438704,2.0,2.0,4,52.37736,4.86042,23,98.0,1,1,0.5,1.0,27,0,0.5,201.45988
8891,18156735,1.0,1.0,2,52.3696,4.85042,7,100.0,0,0,0.16,1.0,8,0,0.16,105.01106
1803,3769896,1.0,1.0,2,52.37108,4.87051,5,96.0,1,0,0.08,1.0,8,0,0.08,121.55703
