,beds,accommodates,price
6519,2.0,2,$146.00
6520,2.0,3,$75.00
6521,1.0,2,$85.00
6522,1.0,1,$30.00
6523,0.0,2,$145.00
6524,1.0,2,$150.00
6525,4.0,4,$160.00
6526,1.0,2,$110.00
6527,4.0,4,$150.00
6528,1.0,2,$50.00
6529,1.0,2,$103.00
6530,1.0,2,$90.00
6531,1.0,2,$100.00
6532,2.0,2,$109.00
6533,2.0,4,$199.00
6534,2.0,4,$110.00
6535,2.0,4,$200.00
6536,2.0,4,$120.00
6537,1.0,2,$60.00
6538,1.0,2,$110.00
6539,1.0,2,$150.00
6540,1.0,2,$123.00
6541,1.0,2,$125.00
6542,1.0,4,$116.00
6543,1.0,2,$45.00
6544,2.0,2,$154.00
6545,1.0,2,$69.00
6546,4.0,6,$400.00
6547,3.0,4,$158.00
6548,3.0,4,$150.00
6549,2.0,4,$190.00
6550,1.0,2,$100.00
6551,1.0,2,$71.00
6552,1.0,2,$220.00
6553,1.0,2,$200.00
6554,5.0,4,$150.00
6555,1.0,2,$182.00
6556,1.0,2,$59.00
6557,1.0,2,$243.00
6558,1.0,2,$149.00
6559,2.0,4,$125.00
6560,1.0,2,$37.00
6561,2.0,4,$150.00
6562,2.0,4,$66.00
6563,1.0,2,$79.00
6564,2.0,4,$262.00
6565,3.0,4,$199.00
6566,1.0,2,$77.57
6567,1.0,2,$98.00
6568,2.0,4,$150.00
6569,1.0,2,$80.00
6570,4.0,4,$150.00
6571,1.0,4,$70.00
6572,1.0,2,$158.00
6573,3.0,6,$150.00
6574,1.0,2,$100.00
6575,4.0,4,$150.00
6576,1.0,2,$65.00
6577,1.0,2,$100.00
6578,1.0,2,$79.00
6579,1.0,2,$93.00
6580,1.0,4,$250.00
6581,1.0,2,$125.00
6582,1.0,2,$64.00
6583,5.0,4,$203.00
6584,1.0,2,$80.00
6585,1.0,2,$70.00
6586,1.0,2,$161.43
6587,1.0,2,$125.00
6588,0.0,2,$139.00
6589,1.0,2,$49.00
6590,1.0,2,$120.00
6591,2.0,2,$99.00
6592,2.0,4,$340.00
6593,6.0,6,$130.00
6594,1.0,2,$75.00
6595,1.0,2,$99.00
6596,1.0,2,$79.00
6597,1.0,2,$70.00
6598,1.0,2,$125.00
6599,4.0,4,$80.00
6600,1.0,2,$105.00
6601,2.0,3,$98.00
6602,2.0,4,$109.00
6603,1.0,2,$80.00
6604,1.0,2,$200.00
6605,2.0,4,$500.00
6606,1.0,2,$65.00
6607,1.0,2,$99.00
6608,2.0,3,$50.00
6609,1.0,2,$99.00
6610,2.0,4,$200.00
6611,1.0,2,$161.00
6612,3.0,4,$95.00
6613,4.0,4,$130.00
6614,1.0,2,$100.00
6615,1.0,2,$91.00
6616,1.0,2,$110.00
6617,1.0,2,$85.00
6618,2.0,2,$111.00
6619,3.0,6,$190.00
6620,1.0,2,$140.00
6621,1.0,2,$59.00
6622,1.0,2,$100.00
6623,1.0,2,$90.00
6624,1.0,2,$89.00
6625,1.0,2,$98.00
6626,1.0,2,$72.00
6627,2.0,3,$300.00
6628,2.0,4,$100.00
6629,1.0,2,$150.00
6630,3.0,4,$132.00
6631,2.0,4,$132.00
6632,1.0,2,$117.00
6633,1.0,2,$130.00
6634,4.0,4,$150.00
6635,1.0,2,$63.00
6636,1.0,2,$125.00
6637,2.0,4,$196.00
6638,3.0,4,$225.00
6639,0.0,2,$130.00
6640,1.0,4,$110.00
6641,1.0,2,$85.00
6642,1.0,2,$240.00
6643,4.0,4,$200.00
6644,1.0,2,$54.00
6645,2.0,3,$89.00
6646,3.0,3,$120.00
6647,2.0,3,$79.00
6648,1.0,2,$142.00
6649,2.0,4,$59.00
6650,2.0,4,$180.00
6651,1.0,2,$80.00
6652,1.0,2,$195.00
6653,1.0,2,$88.00
6654,4.0,4,$130.00
6655,2.0,3,$120.00
6656,2.0,3,$130.00
6657,1.0,2,$79.00
6658,1.0,2,$60.00
6659,1.0,2,$80.00
6660,1.0,2,$95.00
6661,2.0,3,$110.00
6662,1.0,2,$50.00
6663,5.0,5,$150.00
6664,4.0,4,$200.00
6665,1.0,2,$45.00
6666,1.0,2,$62.00
6667,1.0,2,$129.00
6668,2.0,4,$175.00
6669,3.0,4,$180.00
6670,1.0,2,$110.00
6671,1.0,2,$103.71
6672,1.0,2,$80.00
6673,1.0,2,$70.00
6674,1.0,3,$200.00
6675,1.0,2,$99.00
6676,1.0,2,$125.00
6677,1.0,2,$80.00
6678,2.0,4,$220.00
6679,4.0,6,$500.00
6680,1.0,2,$150.00
6681,4.0,4,$210.00
6682,1.0,4,$199.00
6683,1.0,1,$50.00
6684,5.0,5,$149.00
6685,1.0,4,$145.00
6686,2.0,4,$95.00
6687,1.0,2,$120.00
6688,1.0,2,$130.00
6689,1.0,2,$150.00
6690,1.0,2,$64.00
6691,2.0,3,$140.00
6692,1.0,2,$65.00
6693,3.0,4,$175.00
6694,2.0,2,$166.00
6695,2.0,4,$110.00
6696,1.0,2,$75.00
6697,2.0,4,$70.00
6698,1.0,2,$110.00
6699,2.0,2,$80.00
6700,3.0,4,$105.00
6701,1.0,2,$75.00
6702,2.0,4,$120.00
6703,2.0,2,$194.00
6704,2.0,2,$65.00
6705,1.0,2,$48.00
6706,3.0,4,$159.00
6707,2.0,4,$292.00
6708,1.0,2,$174.00
6709,1.0,2,$100.00
6710,1.0,2,$90.00
6711,1.0,2,$70.00
6712,3.0,5,$247.00
6713,3.0,3,$150.00
6714,4.0,4,$215.00
6715,1.0,2,$70.00
6716,1.0,2,$80.00
6717,0.0,2,$85.00
6718,1.0,2,$80.00
6719,2.0,2,$95.00
6720,6.0,6,$130.00
6721,4.0,4,$464.00
6722,2.0,2,$200.00
6723,4.0,4,$65.00
6724,2.0,4,$100.00
6725,1.0,2,$215.00
6726,1.0,2,$60.00
6727,1.0,2,$120.00
6728,2.0,4,$220.00
6729,1.0,2,$98.00
6730,1.0,2,$90.00
6731,2.0,2,$150.00
6732,4.0,4,$130.00
6733,1.0,2,$95.00
6734,3.0,4,$210.00
6735,2.0,4,$150.00
6736,1.0,2,$95.00
6737,1.0,3,$100.00
6738,3.0,4,$220.00
6739,1.0,2,$160.00
6740,1.0,2,$110.00
6741,1.0,2,$99.00
6742,1.0,2,$110.00
6743,4.0,4,$111.00
6744,2.0,4,$80.00
6745,5.0,4,$111.00
6746,3.0,4,$120.00
6747,2.0,4,$135.00
6748,1.0,1,$17.00
6749,1.0,2,$89.00
6750,4.0,4,$450.00
6751,2.0,4,$245.00
6752,0.0,2,$149.00
6753,1.0,3,$85.00
6754,1.0,2,$247.00
6755,1.0,2,$100.00
6756,2.0,2,$140.00
6757,2.0,4,$160.00
6758,1.0,2,$80.00
6759,1.0,2,$120.00
6760,1.0,2,$112.00
6761,4.0,4,$150.00
6762,6.0,4,$237.00
6763,1.0,2,$125.00
6764,1.0,2,$122.00
6765,1.0,1,$68.00
6766,1.0,2,$100.00
6767,1.0,2,$120.00
6768,1.0,2,$220.00
6769,2.0,4,$121.00
6770,2.0,4,$200.00
6771,1.0,2,$75.00
6772,4.0,2,$139.00
6773,4.0,4,$190.00
6774,1.0,2,$35.00
6775,1.0,2,$259.00
6776,1.0,2,$100.00
6777,1.0,2,$40.00
6778,3.0,2,$138.00
6779,1.0,2,$125.00
6780,5.0,4,$254.00
6781,3.0,4,$168.00
6782,3.0,4,$95.00
6783,0.0,2,$55.00
6784,1.0,4,$100.00
6785,2.0,4,$120.00
6786,2.0,4,$180.00
6787,1.0,2,$70.00
6788,1.0,2,$100.00
6789,1.0,2,$150.00
6790,1.0,2,$100.00
6791,1.0,2,$50.00
6792,3.0,3,$99.00
6793,2.0,3,$70.00
6794,1.0,2,$50.00
6795,1.0,2,$99.00
6796,2.0,4,$220.00
6797,1.0,2,$90.00
6798,2.0,3,$130.00
6799,1.0,2,$75.00
6800,1.0,2,$108.00
6801,6.0,8,$700.00
6802,1.0,2,$60.00
6803,3.0,3,$110.00
6804,1.0,2,$69.00
6805,3.0,4,$195.00
6806,1.0,2,$90.00
6807,1.0,2,$50.00
6808,3.0,3,$150.00
6809,2.0,4,$290.00
6810,3.0,4,$199.00
6811,1.0,2,$150.00
6812,1.0,2,$135.00
6813,1.0,2,$125.00
6814,1.0,2,$99.00
6815,2.0,4,$200.00
6816,1.0,1,$28.00
6817,2.0,3,$90.00
6818,3.0,4,$360.00
6819,1.0,2,$155.00
6820,1.0,2,$62.00
6821,1.0,2,$228.00
6822,6.0,4,$225.00
6823,6.0,5,$70.00
6824,2.0,4,$80.00
6825,1.0,2,$120.00
6826,1.0,3,$160.00
6827,1.0,2,$99.00
6828,2.0,4,$199.00
6829,1.0,2,$60.00
6830,1.0,4,$105.00
6831,1.0,2,$79.00
6832,3.0,5,$60.00
6833,1.0,2,$55.00
6834,1.0,2,$89.00
6835,1.0,2,$80.00
6836,2.0,4,$140.00
6837,2.0,3,$110.00
6838,1.0,2,$70.00
6839,2.0,4,$187.00
6840,2.0,2,$75.00
6841,2.0,3,$76.00
6842,1.0,2,$70.00
6843,1.0,2,$65.00
6844,1.0,2,$100.00
6845,2.0,4,$186.00
6846,1.0,2,$110.00
6847,1.0,2,$120.00
6848,1.0,2,$100.00
6849,1.0,1,$75.00
6850,1.0,2,$85.00
6851,2.0,3,$224.00
6852,4.0,6,$329.00
6853,1.0,2,$140.00
6854,12.0,12,$210.00
6855,2.0,2,$100.00
6856,3.0,4,$250.00
6857,1.0,2,$65.00
6858,1.0,2,$84.00
6859,6.0,5,$110.00
6860,1.0,2,$50.00
6861,4.0,4,$350.00
6862,2.0,4,$350.00
6863,1.0,2,$75.00
6864,1.0,2,$90.00
6865,2.0,3,$150.00
6866,1.0,2,$60.00
6867,2.0,4,$271.00
6868,2.0,4,$395.00
6869,2.0,2,$107.00
6870,1.0,2,$100.00
6871,3.0,4,$157.57
6872,1.0,2,$100.00
6873,2.0,4,$323.00
6874,1.0,2,$55.00
6875,3.0,4,$199.00
6876,1.0,2,$110.00
6877,1.0,2,$108.00
6878,1.0,2,$124.00
6879,3.0,4,$200.00
6880,4.0,4,$249.00
6881,2.0,4,$100.00
6882,1.0,2,$125.00
6883,1.0,2,$120.00
6884,1.0,2,$98.00
6885,1.0,2,$75.00
6886,1.0,2,$130.00
6887,3.0,4,$350.00
6888,4.0,4,$139.00
6889,2.0,4,$213.00
6890,3.0,4,$70.00
6891,4.0,4,$160.00
6892,1.0,2,$125.00
6893,2.0,4,$180.00
6894,1.0,2,$130.00
6895,1.0,2,$100.00
6896,1.0,2,$49.00
6897,1.0,2,$80.00
6898,3.0,6,$225.00
6899,2.0,4,$166.00
6900,1.0,2,$71.00
6901,1.0,2,$55.00
6902,5.0,5,$170.00
6903,1.0,2,$93.00
6904,1.0,2,$75.00
6905,3.0,4,$95.00
6906,2.0,4,$200.00
6907,1.0,2,$110.00
6908,1.0,2,$91.00
6909,1.0,2,$95.00
6910,0.0,2,$44.00
6911,5.0,4,$175.00
6912,1.0,2,$89.00
6913,3.0,5,$350.00
6914,2.0,2,$100.00
6915,4.0,4,$160.00
6916,2.0,4,$350.00
6917,2.0,4,$120.00
6918,1.0,2,$101.00
6919,1.0,2,$139.00
6920,2.0,4,$150.00
6921,1.0,2,$50.00
6922,1.0,2,$71.00
6923,2.0,4,$399.00
6924,1.0,2,$80.00
6925,1.0,2,$90.00
6926,1.0,2,$100.00
6927,1.0,2,$80.00
6928,1.0,3,$165.00
6929,2.0,4,$430.00
6930,2.0,4,$200.00
6931,3.0,4,$150.00
6932,3.0,4,$149.00
6933,2.0,4,$160.00
6934,1.0,2,$70.00
6935,2.0,4,$89.00
6936,1.0,2,$150.00
6937,2.0,3,$90.00
6938,1.0,2,$140.00
6939,1.0,2,$120.00
6940,1.0,2,$98.00
6941,1.0,2,$80.00
6942,4.0,4,$100.00
6943,1.0,4,$125.00
6944,2.0,4,$189.00
6945,1.0,1,$89.00
6946,2.0,4,$150.00
6947,1.0,3,$120.00
6948,1.0,2,$125.00
6949,2.0,4,$152.00
6950,1.0,2,$48.43
6951,1.0,4,$100.00
6952,1.0,2,$150.00
6953,4.0,4,$250.00
6954,2.0,3,$200.00
6955,1.0,3,$110.00
6956,1.0,2,$49.00
6957,1.0,3,$165.00
6958,1.0,2,$79.00
6959,1.0,2,$100.00
6960,2.0,4,$180.00
6961,3.0,4,$100.00
6962,1.0,2,$95.00
6963,2.0,3,$115.00
6964,1.0,2,$120.00
6965,2.0,3,$185.71
6966,2.0,2,$124.00
6967,2.0,4,$295.00
6968,1.0,2,$55.00
6969,1.0,2,$139.00
6970,2.0,3,$286.00
6971,1.0,2,$44.00
6972,1.0,2,$82.00
6973,1.0,2,$109.00
6974,1.0,2,$105.00
6975,2.0,4,$179.00
6976,1.0,2,$400.00
6977,1.0,2,$149.00
6978,2.0,4,$340.00
6979,1.0,2,$58.00
6980,1.0,2,$150.00
6981,3.0,3,$99.00
6982,1.0,2,$99.00
6983,1.0,2,$80.00
6984,3.0,4,$240.00
6985,6.0,4,$350.00
6986,1.0,2,$65.00
6987,1.0,2,$110.00
6988,2.0,4,$120.00
6989,1.0,2,$180.00
6990,2.0,4,$230.00
6991,1.0,2,$100.00
6992,1.0,2,$120.00
6993,1.0,2,$225.00
6994,3.0,4,$110.00
6995,2.0,3,$101.00
6996,1.0,2,$160.00
6997,4.0,4,$122.00
6998,1.0,2,$35.00
6999,1.0,2,$135.00
7000,4.0,4,$175.00
7001,1.0,2,$140.00
7002,1.0,2,$79.00
7003,1.0,2,$75.00
7004,1.0,2,$90.00
7005,1.0,2,$90.00
7006,1.0,2,$120.00
7007,1.0,2,$70.00
7008,1.0,2,$96.00
7009,2.0,2,$145.00
7010,2.0,4,$100.00
7011,2.0,4,$320.00
7012,3.0,2,$179.00
7013,1.0,2,$100.00
7014,4.0,4,$395.00
7015,1.0,2,$150.00
7016,1.0,2,$60.00
7017,2.0,2,$180.00
7018,1.0,2,$130.00
7019,2.0,4,$95.00
7020,1.0,2,$80.00
7021,3.0,3,$150.00
7022,2.0,4,$190.00
7023,1.0,2,$120.00
7024,1.0,2,$80.00
7025,4.0,4,$95.00
7026,2.0,2,$99.00
7027,4.0,4,$175.00
7028,1.0,2,$60.00
7029,1.0,2,$125.00
7030,1.0,2,$86.00
7031,2.0,2,$95.00
7032,1.0,2,$125.00
7033,1.0,3,$121.00
7034,1.0,2,$130.00
7035,2.0,3,$93.00
7036,4.0,5,$80.00
7037,2.0,2,$250.00
7038,2.0,4,$218.00
7039,3.0,4,$150.00
7040,3.0,4,$243.00
7041,4.0,4,$427.00
7042,3.0,3,$211.00
7043,1.0,2,$125.00
7044,3.0,4,$185.00
7045,2.0,4,$185.00
7046,2.0,4,$75.00
7047,1.0,2,$93.00
7048,3.0,4,$135.00
7049,1.0,3,$100.00
7050,1.0,2,$160.00
7051,2.0,4,$99.00
7052,1.0,2,$80.00
7053,1.0,2,$99.00
7054,1.0,2,$130.00
7055,1.0,2,$195.00
7056,1.0,2,$154.00
7057,3.0,5,$149.00
7058,1.0,4,$125.00
7059,1.0,2,$85.00
7060,1.0,2,$100.00
7061,1.0,2,$125.00
7062,2.0,3,$240.00
7063,2.0,3,$89.00
7064,2.0,4,$126.00
7065,1.0,3,$135.71
7066,1.0,2,$75.00
7067,1.0,1,$55.00
7068,2.0,1,$75.00
7069,1.0,2,$136.00
7070,3.0,3,$170.00
7071,1.0,2,$66.00
7072,1.0,2,$150.00
7073,2.0,4,$200.00
7074,2.0,4,$109.00
7075,1.0,2,$160.00
7076,2.0,3,$76.00
7077,1.0,2,$60.00
7078,1.0,2,$85.00
7079,2.0,4,$280.00
7080,1.0,2,$149.00
7081,3.0,4,$400.00
7082,3.0,3,$60.00
7083,4.0,4,"$1,160.00"
7084,1.0,2,$50.00
7085,3.0,3,$135.00
7086,3.0,4,$179.00
7087,1.0,2,$67.00
7088,2.0,4,$225.00
7089,1.0,2,$250.00
7090,2.0,4,$150.00
7091,1.0,2,$84.00
7092,1.0,2,$84.00
7093,1.0,2,$84.00
7094,1.0,2,$84.00
7095,1.0,2,$89.00
7096,1.0,1,$18.00
7097,1.0,2,$120.00
7098,3.0,4,$79.00
7099,1.0,2,$85.00
7100,1.0,2,$140.00
7101,1.0,2,$104.00
7102,2.0,4,$380.00
7103,1.0,2,$75.00
7104,1.0,2,$120.00
7105,1.0,2,$140.00
7106,3.0,4,$299.00
7107,1.0,2,$105.00
7108,1.0,2,$118.00
7109,4.0,4,$150.00
7110,2.0,2,$313.00
7111,1.0,2,$70.00
7112,1.0,2,$90.00
7113,1.0,2,$90.00
7114,1.0,2,$157.00
7115,2.0,4,$276.00
7116,2.0,4,$85.00
7117,1.0,2,$60.00
7118,1.0,2,$122.86
7119,1.0,2,$106.00
7120,1.0,2,$115.00
7121,1.0,2,$70.00
7122,2.0,4,$175.00
7123,1.0,3,$85.00
7124,2.0,4,$150.00
7125,1.0,2,$125.00
7126,2.0,4,$316.00
7127,3.0,4,$300.00
7128,1.0,2,$126.00
7129,4.0,4,$200.00
7130,1.0,2,$135.00
7131,2.0,3,$105.00
7132,1.0,2,$110.00
7133,1.0,2,$99.00
7134,1.0,3,$115.00
7135,1.0,2,$80.00
7136,2.0,3,$221.00
7137,1.0,2,$110.00
7138,2.0,4,$209.00
7139,1.0,2,$82.00
7140,1.0,1,$44.00
7141,2.0,3,$59.00
7142,1.0,2,$95.00
7143,1.0,2,$179.00
7144,1.0,2,$180.00
7145,2.0,3,$60.00
7146,1.0,2,$85.00
7147,2.0,4,$250.00
7148,2.0,2,$56.00
7149,2.0,2,$155.00
7150,1.0,2,$120.00
7151,1.0,2,$90.00
7152,1.0,2,$130.00
7153,1.0,2,$110.00
7154,2.0,4,$175.00
7155,1.0,2,$150.00
7156,4.0,4,$150.00
7157,1.0,2,$85.00
7158,2.0,4,$250.00
7159,1.0,3,$57.00
7160,4.0,4,$350.00
7161,0.0,3,$178.00
7162,0.0,2,$90.00
7163,1.0,2,$72.00
7164,1.0,2,$90.00
7165,2.0,4,$90.00
7166,1.0,1,$45.00
7167,1.0,2,$60.00
7168,1.0,2,$106.00
7169,1.0,2,$86.00
7170,1.0,1,$36.00
7171,2.0,4,$92.00
7172,1.0,2,$108.00
7173,1.0,3,$75.00
7174,1.0,2,$155.00
7175,1.0,2,$150.00
7176,2.0,4,$171.00
7177,1.0,2,$100.00
7178,0.0,2,$115.00
7179,1.0,2,$190.00
7180,2.0,4,$215.00
7181,1.0,2,$95.00
7182,1.0,2,$70.00
7183,1.0,2,$105.00
7184,6.0,5,$210.00
7185,3.0,4,$155.00
7186,2.0,2,$180.00
7187,2.0,5,$350.00
7188,1.0,2,$130.00
7189,2.0,4,$120.00
7190,2.0,4,$185.00
7191,1.0,2,$195.00
7192,1.0,2,$119.00
7193,2.0,4,$185.00
7194,2.0,3,$108.00
7195,2.0,3,$319.00
7196,2.0,4,$117.00
7197,2.0,3,$195.00
7198,1.0,2,$90.00
7199,2.0,4,$220.00
7200,2.0,4,$175.00
7201,1.0,2,$90.00
7202,2.0,4,$400.00
7203,1.0,2,$130.00
7204,2.0,4,$280.00
7205,1.0,2,$79.00
7206,1.0,2,$90.00
7207,1.0,2,$85.00
7208,1.0,2,$150.00
7209,1.0,2,$150.00
7210,1.0,2,$130.00
7211,1.0,2,$300.00
7212,2.0,4,$295.00
7213,1.0,4,$81.00
7214,0.0,1,$114.00
7215,2.0,4,$241.00
7216,3.0,4,$119.00
7217,2.0,4,$119.00
7218,1.0,2,$95.00
7219,2.0,3,$79.00
7220,1.0,2,$115.00
7221,1.0,2,$87.00
7222,1.0,1,$999.00
7223,6.0,4,$139.00
7224,1.0,2,$140.00
7225,2.0,4,$105.00
7226,1.0,2,$100.00
7227,1.0,2,$40.00
7228,5.0,5,$175.00
7229,1.0,2,$150.00
7230,3.0,4,$200.00
7231,1.0,2,$90.00
7232,1.0,4,$127.00
7233,2.0,2,$130.00
7234,1.0,2,$120.00
7235,2.0,2,$160.00
7236,5.0,6,$300.00
7237,2.0,4,$99.00
7238,1.0,2,$195.00
7239,2.0,4,$150.00
7240,3.0,4,$295.00
7241,2.0,4,$88.00
7242,1.0,2,$125.00
7243,1.0,2,$109.00
7244,1.0,2,$85.00
7245,1.0,2,$130.00
7246,2.0,3,$95.00
7247,1.0,2,$85.00
7248,1.0,2,$150.00
7249,3.0,4,$88.00
7250,2.0,2,$159.00
7251,2.0,4,$90.00
7252,3.0,4,$407.00
7253,1.0,1,$54.00
7254,1.0,3,$95.00
7255,1.0,2,$67.00
7256,2.0,4,$355.00
7257,4.0,4,$336.00
7258,1.0,2,$100.00
7259,2.0,4,$316.00
7260,1.0,2,$100.00
7261,2.0,3,$266.00
7262,1.0,2,$120.00
7263,1.0,3,$93.00
7264,1.0,2,$169.00
7265,2.0,3,$63.00
7266,1.0,2,$150.00
7267,1.0,3,$120.00
7268,4.0,4,$156.00
7269,3.0,4,$100.00
7270,1.0,2,$160.00
7271,1.0,2,$100.00
7272,1.0,2,$112.00
7273,4.0,4,$280.00
7274,2.0,4,$110.00
7275,1.0,2,$140.00
7276,2.0,2,$180.00
7277,1.0,2,$100.00
7278,1.0,2,$89.00
7279,2.0,4,$170.00
7280,1.0,2,$144.00
7281,2.0,4,$110.00
7282,1.0,2,$149.00
7283,1.0,2,$130.00
7284,2.0,4,$130.00
7285,1.0,2,$110.00
7286,1.0,2,$169.00
7287,2.0,2,$160.00
7288,1.0,2,$196.00
7289,1.0,2,$89.00
7290,1.0,2,$180.00
7291,1.0,2,$225.00
7292,2.0,5,$207.00
7293,1.0,2,$106.00
7294,2.0,3,$80.00
7295,1.0,2,$70.00
7296,1.0,2,$71.00
7297,1.0,2,$90.00
7298,1.0,2,$110.00
7299,1.0,2,$110.00
7300,2.0,4,$210.00
7301,1.0,2,$109.00
7302,5.0,5,$210.00
7303,2.0,2,$140.00
7304,4.0,4,$250.00
7305,2.0,3,$375.00
7306,1.0,2,$150.00
7307,3.0,4,$400.00
7308,1.0,2,$250.00
7309,1.0,4,$200.00
7310,1.0,2,$74.00
7311,1.0,2,$75.00
7312,0.0,2,$38.00
7313,1.0,2,$90.00
7314,1.0,2,$124.00
7315,1.0,2,$71.00
7316,2.0,4,$210.00
7317,1.0,2,$100.00
7318,1.0,2,$125.00
7319,1.0,2,$245.00
7320,1.0,2,$138.00
7321,1.0,2,$100.00
7322,1.0,2,$159.00
7323,1.0,2,$85.00
7324,1.0,2,$115.00
7325,2.0,4,$280.00
7326,3.0,4,$170.00
7327,1.0,2,$150.00
7328,4.0,4,$95.00
7329,1.0,2,$225.00
7330,2.0,4,$250.00
7331,1.0,2,$156.00
7332,2.0,4,$85.00
7333,1.0,2,$115.00
7334,2.0,3,$480.00
7335,1.0,2,$147.00
7336,3.0,4,$122.00
7337,2.0,4,$250.00
7338,1.0,2,$190.00
7339,1.0,2,$75.00
7340,1.0,2,$105.00
7341,1.0,2,$76.00
7342,1.0,2,$78.00
7343,3.0,4,$94.00
7344,1.0,2,$150.00
7345,1.0,2,$125.00
7346,2.0,4,$229.00
7347,1.0,2,$120.00
7348,2.0,4,$95.00
7349,2.0,4,$200.00
7350,1.0,2,$109.00
7351,1.0,2,$125.00
7352,2.0,4,$130.00
7353,1.0,2,$120.00
7354,1.0,2,$78.00
7355,1.0,2,$150.00
7356,1.0,2,$100.00
7357,1.0,2,$85.00
7358,1.0,2,$105.00
7359,1.0,2,$165.00
7360,1.0,2,$135.00
7361,2.0,3,$52.00
7362,1.0,2,$80.00
7363,3.0,4,$150.00
7364,1.0,2,$115.00
7365,2.0,4,$350.00
7366,1.0,2,$118.00
7367,1.0,2,$130.00
7368,1.0,2,$124.00
7369,1.0,2,$79.00
7370,1.0,2,$185.00
7371,1.0,2,$170.00
7372,1.0,2,$75.00
7373,1.0,2,$254.00
7374,1.0,2,$100.00
7375,2.0,3,$140.00
7376,1.0,2,$185.00
7377,1.0,2,$125.00
7378,1.0,2,$113.00
7379,1.0,3,$200.00
7380,1.0,2,$175.00
7381,2.0,4,$275.00
7382,1.0,2,$97.00
7383,1.0,2,$134.00
7384,2.0,2,$112.00
7385,1.0,2,$77.00
7386,1.0,2,$65.00
7387,1.0,4,$150.00
7388,1.0,2,$114.00
7389,1.0,2,$75.00
7390,1.0,2,$129.00
7391,1.0,2,$180.00
7392,1.0,2,$61.00
7393,2.0,3,$109.00
7394,0.0,2,$66.00
7395,2.0,3,$91.00
7396,3.0,4,$150.00
7397,3.0,4,$275.00
7398,1.0,2,$96.00
7399,1.0,2,$120.00
7400,3.0,4,$449.00
7401,1.0,2,$88.00
7402,1.0,2,$75.00
7403,1.0,3,$300.00
7404,1.0,2,$150.00
7405,1.0,2,$109.00
7406,1.0,2,$104.00
7407,1.0,2,$78.00
7408,1.0,2,$119.00
7409,4.0,4,$180.00
7410,2.0,4,$115.00
7411,1.0,2,$66.00
7412,1.0,2,$100.00
7413,2.0,2,$270.00
7414,1.0,2,$96.00
7415,1.0,2,$129.00
7416,1.0,2,$76.00
7417,1.0,2,$100.00
7418,2.0,4,$199.00
7419,1.0,2,$110.00
7420,2.0,4,$150.00
7421,1.0,2,$160.00
7422,2.0,4,$200.00
7423,7.0,6,$336.00
7424,1.0,2,$120.00
7425,1.0,2,$112.00
7426,0.0,2,$110.00
7427,1.0,2,$80.00
7428,1.0,2,$99.00
7429,2.0,2,$87.00
7430,2.0,4,$70.00
7431,6.0,4,$90.00
7432,1.0,2,$225.00
7433,1.0,2,$90.00
7434,1.0,2,$100.00
7435,2.0,2,$75.00
7436,1.0,2,$95.00
7437,1.0,2,$120.00
7438,4.0,4,"$1,200.00"
7439,1.0,2,$256.00
7440,2.0,2,$150.00
7441,2.0,2,$150.00
7442,1.0,2,$69.00
7443,1.0,2,$109.00
7444,2.0,3,$150.00
7445,1.0,2,$95.00
7446,1.0,2,$95.00
7447,1.0,2,$100.00
7448,4.0,4,$220.00
7449,1.0,2,$130.00
7450,1.0,2,$157.00
7451,1.0,2,$80.00
7452,1.0,2,$85.00
7453,2.0,4,$130.00
7454,4.0,4,$147.00
7455,1.0,2,$300.00
7456,4.0,4,$110.00
7457,1.0,2,$86.00
7458,2.0,4,$130.00
7459,4.0,6,$189.00
7460,2.0,2,$136.00
7461,2.0,4,$138.00
7462,1.0,2,$98.00
7463,1.0,2,$150.00
7464,2.0,3,$120.00
7465,1.0,2,$119.00
7466,1.0,2,$230.00
7467,2.0,3,$102.00
7468,3.0,2,$85.00
7469,1.0,2,$136.00
7470,1.0,2,$149.00
7471,1.0,2,$110.00
7472,1.0,2,$256.00
7473,1.0,2,$80.00
7474,1.0,2,$99.00
7475,2.0,4,$169.00
7476,3.0,4,$221.00
7477,6.0,4,$349.00
7478,1.0,2,$130.00
7479,2.0,4,$395.00
7480,1.0,2,$150.00
7481,1.0,2,$100.00
7482,1.0,2,$200.00
7483,1.0,2,$140.00
7484,1.0,2,$100.00
7485,1.0,2,$95.00
7486,3.0,4,$139.00
7487,2.0,4,$76.00
7488,1.0,4,$600.00
7489,3.0,4,$550.00
7490,1.0,2,$110.00
7491,2.0,4,$711.00
7492,2.0,2,$80.00
7493,2.0,4,$245.00
7494,2.0,4,$110.00
7495,1.0,2,$60.00
7496,2.0,4,$170.00
7497,1.0,2,$100.00
7498,2.0,4,$125.00
7499,4.0,4,$99.00
7500,0.0,3,$282.14
7501,2.0,4,$250.00
7502,2.0,2,$80.00
7503,1.0,2,$100.00
7504,1.0,2,$100.00
7505,2.0,4,$275.00
7506,2.0,2,$219.00
7507,1.0,1,$55.00
7508,1.0,2,$50.00
7509,2.0,4,$180.00
7510,2.0,4,$139.00
7511,1.0,2,$85.00
7512,1.0,2,$110.00
7513,3.0,4,$200.00
7514,3.0,4,$776.00
7515,1.0,2,$107.00
7516,1.0,2,$100.00
